EndPoint,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95
153,76.86381,36.03296,36.96067,13.23621,34.12442,280.002,37.3271,190.0056,113.9535,2.771525,40.67559,7791.452,371.9703,342.7675,249.9216,158.7645,98.62742,37.01888,242.6111,148.3259,268.4147,349.5822,138.4029,209.7759,304.971,171.2775,33.59351,158.6119,341.0069,373.72,302.7348,0.943098,1.964514,2.163713,1.477371,77.90815,68.91862,15.02882,17.36714,17.87162,47.75302,0.6929408,57.64093,8.496654,30.63168,30.68682,15.24978,9954.408,80.7714,8764.515,82.7304,74.64626,11.58504,102.0002,63.56502,166.0009,32.71682,79.93664,135.9772,52.87195,58.84433,81.96828,102.3418,163.2805,161.5984,36.91393,37.46499,40.73353,47.21594,147.9809,59.32812,70.81641,130.1645,165.9968,183.0746,89.58965,122.0983,135.9401,146.8726,46.87516,47.42957,14.29993,9.050739,1.511526,14.85561,15.06056,11.35199,9.231626,9.255395,9.479761,1.598144,1.694773,1.817553,22.57739,23.73057
153,76.79943,36.03283,36.95791,13.21281,32.62799,280.0102,37.28618,189.9994,114.408,2.771369,40.91704,7827.739,371.9873,341.0206,249.9216,158.8361,98.61433,37.00282,242.7433,148.4135,268.3405,349.4512,138.5128,209.6916,304.6599,171.4498,31.60298,158.6639,339.5204,373.6146,303.2986,0.942908,1.973755,2.173681,1.487522,79.54432,68.85992,15.02932,17.51306,17.77838,47.74819,0.6935415,57.63839,8.510586,30.4407,30.68069,15.38353,10034.08,84.0999,8812.712,74.67091,75.85242,11.59935,101.996,63.74921,166.0088,31.56558,79.96156,135.9767,52.99975,59.11865,81.65857,102.3449,163.4625,161.7849,35.57644,37.04089,40.1962,46.46502,148.095,59.32812,70.9173,130.3797,166.0115,183.0646,89.58337,122.0064,135.9383,146.8902,46.01765,47.23673,14.30012,9.049407,1.495172,14.86253,15.06894,11.36218,9.230568,9.25484,9.479074,1.584087,1.681055,1.803393,22.58041,23.73414
153,76.95234,36.03097,36.95968,13.23648,31.06229,279.9741,37.50058,189.9991,115.2577,2.792172,40.94458,7791.058,371.9852,339.2318,249.6982,158.7042,98.63344,37.03018,242.9,148.5299,269.0454,349.6008,138.5757,209.9616,305.0082,171.6212,33.69458,158.537,338.0193,373.5326,304.3458,0.9436121,1.958245,2.159499,1.474669,76.1291,68.68166,15.02863,17.43649,17.80484,47.69807,0.6945587,57.22651,8.468919,30.58586,30.7979,15.05852,9928.77,83.19682,8721.848,75.9408,74.43371,11.5475,102.004,63.65475,166.2713,35.1279,80.12975,135.9539,53.06172,59.06691,82.05493,102.337,163.3801,161.6414,38.56342,37.88156,40.97089,48.12551,148.0122,59.32812,70.98009,130.2912,166.2885,183.3054,89.75651,122.3051,135.8983,146.9167,47.80149,48.26664,14.29999,9.05107,1.518783,14.85011,15.05454,11.34443,9.22973,9.251874,9.478338,1.603951,1.700589,1.825139,22.578,23.73096
153,76.87402,36.03749,36.9616,13.25285,30.91808,279.9998,37.47791,190.0048,113.6221,2.758889,40.73833,7798.423,371.9096,339.301,249.6944,158.6565,98.72022,37.00182,243.1142,148.5741,268.5835,349.3564,138.6657,209.4925,304.5626,171.6507,32.46859,158.4843,338.1339,373.5761,304.7414,0.9426714,1.957146,2.158117,1.476921,78.17973,69.13029,15.02872,18.57533,18.66488,47.60292,0.6890668,57.85592,8.402215,30.32502,30.81491,14.83741,9790.472,85.8386,8501.898,75.84649,74.4213,11.45981,101.9977,63.5761,166.9031,33.86798,79.85327,135.9794,52.93689,58.96066,81.80273,102.3449,164.1923,162.4461,37.36412,37.14397,40.86073,47.16103,148.8966,59.32812,70.94465,131.0518,166.9204,183.9751,89.50602,122.519,135.9253,146.9038,47.2798,47.81931,14.30012,9.049508,1.50658,14.8387,15.04464,11.29721,9.228607,9.249867,9.476767,1.5932,1.689601,1.813677,22.57939,23.73292
153,76.88718,36.03477,36.95869,13.21257,31.27209,279.9973,37.17915,189.9969,116.3783,2.793357,41.40227,7806.421,371.9172,338.4428,249.6643,158.8966,98.60649,37.02998,243.0072,148.7483,269.1789,349.3269,138.7482,210.1133,305.1029,171.9096,33.49278,158.7267,337.3809,373.7619,303.9744,0.9435893,1.970997,2.173392,1.480363,80.77183,71.4384,14.97508,20.04302,19.94326,47.53131,0.6654216,59.60274,8.845976,30.66386,30.777,15.31044,10228.21,87.2174,8827.019,76.27929,72.96318,12.02292,101.9988,63.45081,167.9895,35.82678,81.0525,136.0013,52.79706,58.57592,82.16727,102.3374,163.9601,162.1891,39.81811,37.57763,41.73233,48.53234,148.5599,59.32812,70.75823,132.4937,168.0082,184.5051,90.76607,123.6986,135.9443,147.0486,48.89401,48.2956,14.29993,9.05051,1.533009,14.89847,15.10549,11.36056,9.23059,9.252337,9.480868,1.618999,1.715987,1.840844,22.58295,23.73522
153,76.69264,36.02972,36.95856,13.23932,31.36036,280.1813,37.48697,190.0032,113.9941,2.736425,41.23806,7823.676,371.9739,338.2743,249.6994,158.6939,98.7346,37.00946,241.9267,148.586,268.0742,348.7813,138.686,209.5231,304.1306,171.6506,31.81232,158.5256,337.0585,373.4674,302.9052,0.9425566,1.980797,2.180936,1.489024,83.33086,71.25922,14.96955,20.06828,19.78442,47.53259,0.6671191,59.74767,8.837756,30.68364,30.76152,15.22211,10236.6,87.116,8808.352,76.75411,73.47296,12.02436,101.9999,63.57114,167.9975,32.71047,80.42616,135.9991,52.76182,58.68449,81.79507,102.3591,164.0908,162.3677,36.49125,36.80676,41.00835,46.67447,148.7389,59.32812,70.8331,132.5248,168.0057,184.5375,90.02919,123.1587,135.9525,146.806,46.77142,47.35704,14.30003,9.049062,1.513376,14.89525,15.10356,11.35401,9.230554,9.25247,9.480519,1.602111,1.698901,1.821433,22.58155,23.73434
153,76.78457,36.03713,36.96079,13.22851,31.72222,279.9801,37.33181,189.9918,115.0903,2.775864,41.18222,7782.366,371.9847,337.5982,249.888,158.7853,98.61832,37.02888,242.1937,148.536,268.9969,348.8619,138.5936,210.2528,304.5533,171.6798,33.42134,158.6193,336.5208,373.662,304.6799,0.9430496,1.961119,2.161555,1.477207,79.99574,70.84157,14.42309,19.53136,19.41744,47.53636,0.6713715,59.2603,8.779652,30.63333,30.74969,15.30984,10034.09,85.01508,8662.59,79.17062,73.086,11.94008,102.0032,63.53523,167.7542,34.51398,80.78181,136.0026,53.00633,58.86038,82.14954,102.3421,163.7818,162.0368,38.2585,37.42022,41.53243,47.7123,148.4696,59.32812,70.82132,132.089,167.7647,184.2967,90.41953,123.3083,135.9454,146.9554,48.10869,47.9137,14.30009,9.051406,1.519889,14.87634,15.08238,11.32622,9.230405,9.253839,9.479424,1.606508,1.703258,1.827469,22.57772,23.73013
153,76.66354,36.0335,36.95926,13.22831,31.46704,280.0057,37.3336,190.0037,116.7115,2.830285,40.88337,7790.169,371.967,337.6954,249.8972,158.7887,98.61018,37.00131,241.5679,148.9762,269.679,348.6851,138.8283,210.5357,304.9988,172.1106,33.51105,158.6186,336.7625,373.5501,303.0523,0.9418449,1.978739,2.181648,1.482541,80.2711,70.9309,13.88885,18.96417,19.0227,47.55088,0.6707935,58.9702,8.836657,31.08182,30.61666,15.33487,10225.3,83.21165,8883.961,83.78954,72.7474,12.01526,101.9987,63.41254,167.37,35.28415,80.69319,135.7039,52.75576,58.61727,82.20269,102.3483,163.4446,161.7279,39.23642,37.71008,41.32124,48.33321,148.0071,59.32812,70.77955,131.7529,167.3947,183.8235,90.25687,122.9153,135.6484,146.7774,48.86714,48.10247,14.30002,9.048991,1.542435,14.89129,15.09844,11.37151,9.230075,9.248314,9.478415,1.628589,1.724923,1.849644,22.58399,23.7366
153,76.61902,36.034,36.95625,13.2161,31.4158,280.0045,37.49816,190.0155,114.5279,2.807509,40.38459,7773.702,371.9908,337.9789,249.9031,158.7974,98.61398,37.0249,241.8347,148.838,269.3963,348.8047,138.6634,210.2649,304.9735,171.8255,33.6828,158.6249,336.866,373.7463,301.1506,0.9415791,1.970802,2.172167,1.481401,80.97095,70.68572,14.32443,19.38595,19.14988,47.55165,0.6730084,59.00917,8.699467,30.76079,30.05965,15.13881,10102.45,80.46564,8709.425,92.56253,72.45597,11.82981,102.0006,63.3614,167.6628,34.4247,80.29715,135.735,52.61433,58.49373,82.06521,102.3513,163.8712,162.1583,37.50306,37.04543,41.11083,47.1731,148.5441,59.32812,70.73787,132.0418,167.679,184.1635,89.89596,122.8244,135.6878,146.6579,47.57663,47.79707,14.30005,9.049996,1.525061,14.87313,15.08045,11.33257,9.233823,9.25284,9.482132,1.611356,1.708142,1.831382,22.58224,23.73405
153,76.81087,36.03611,36.96006,13.24801,31.26012,279.9947,37.49425,189.9944,117.2789,2.756902,41.98366,7713.882,371.9778,337.7508,249.8454,158.6718,98.60315,37.00402,244.9658,149.6409,269.6443,349.1927,139.5049,211.1719,305.7384,172.6962,32.83408,158.5008,336.787,373.723,303.906,0.9395438,1.953583,2.158359,1.443218,82.85239,72.88039,14.99086,20.18791,19.78494,47.55131,0.6525019,61.07882,8.961334,31.42054,29.99616,15.9328,10257.51,85.87315,8828.16,80.98154,71.97223,12.17452,102.0003,63.11013,168.004,34.78089,81.35011,135.9733,52.45944,58.07447,82.33807,102.3523,164.1189,162.3427,38.77584,37.2277,41.52414,47.78382,148.7864,59.32812,70.5652,133.1288,168.017,184.5773,91.47566,123.9861,135.9111,147.1955,47.68533,47.65705,14.30001,9.050056,1.505946,14.90672,15.11536,11.35564,9.230702,9.250692,9.479839,1.593596,1.690533,1.814839,22.58327,23.73451
153,76.86343,36.03233,36.95815,13.19039,31.33146,279.972,37.15284,193.6228,113.4532,2.729316,41.49808,7619.369,372.0119,338.1452,249.9249,158.9587,98.60018,37.14341,244.7762,149.6691,270.2283,349.8616,139.7043,212.16,306.7613,172.6062,33.06775,158.7757,337.0616,374.0915,300.9818,0.9376774,1.898486,2.100354,1.40237,81.23038,72.15939,14.67635,19.62417,19.48593,46.30097,0.6417679,60.6055,8.685925,31.90711,30.14378,15.37359,10029.11,86.95328,8659.702,69.23755,70.82972,11.805,101.9988,62.87477,167.8305,35.98886,80.76672,135.775,52.10027,57.4928,82.47184,102.3253,164.4623,162.6521,39.27431,37.26567,41.39474,47.92279,149.1803,59.32812,70.45644,133.4523,167.8412,184.6377,90.78482,123.8371,135.714,147.4367,47.37933,47.97605,14.29991,9.050886,1.536136,14.87912,15.08597,11.31674,9.228389,9.24857,9.477207,1.621904,1.718911,1.842896,22.57975,23.73315
153,76.72463,36.03197,36.96026,13.20609,31.11664,280.0328,37.63428,196.3169,108.5077,2.65135,40.64431,7622.983,372.4574,339.0035,249.8869,158.792,98.62797,36.99192,244.5078,148.8402,268.7881,350.2731,139.2414,211.3521,305.9936,171.6598,31.42837,158.6291,337.8922,373.5017,304.5743,0.9385735,1.894675,2.092497,1.409638,83.73189,71.5725,14.99787,19.8316,19.53907,45.81177,0.6402324,60.57444,8.589641,31.68927,30.17452,14.97382,9991.133,89.26502,8543.226,47.00389,71.87277,11.69113,101.998,63.11857,168.1354,33.02211,79.44616,135.9994,52.13989,57.97098,81.87131,102.3464,165.0821,163.2846,36.29445,36.20902,40.4784,46.08194,149.8421,59.32812,70.52665,133.9182,168.1293,184.9136,89.08935,122.9833,135.9562,147.0232,45.07118,47.25242,14.29992,9.050283,1.500122,14.86819,15.07727,11.29158,9.230023,9.251773,9.477612,1.588531,1.685672,1.806768,22.58152,23.73548
153,76.66797,36.0349,36.96144,13.25596,31.22361,279.9655,37.57847,199.9672,109.2831,2.614891,41.13959,7639.201,372.4266,338.9772,249.8887,158.6308,98.68989,37.02514,244.8896,148.8196,268.9528,350.0714,139.129,211.2655,305.9904,171.4904,31.88947,158.4568,337.6619,373.6519,303.4062,0.9386078,1.894232,2.093569,1.408158,83.3964,71.89986,14.99898,19.92987,19.68256,45.69101,0.6357189,60.66768,8.773314,31.69557,30.16622,15.04904,10012.01,87.84283,8573.114,61.36215,71.19357,11.91948,102.0058,63.33175,169.1993,33.3724,80.29771,135.9947,52.21632,57.89391,82.08482,102.3376,164.797,163.0155,36.71453,36.6055,40.93611,46.45852,149.5903,59.32812,70.70641,134.3746,169.1872,185.577,89.88564,123.7254,135.9409,147.158,46.11946,47.47364,14.29998,9.049985,1.499228,14.87176,15.08003,11.29615,9.22855,9.252835,9.477715,1.586594,1.684118,1.805721,22.573,23.72646
153,76.54993,36.03214,36.95684,13.28836,31.39544,280.0241,37.46051,200.0048,110.7114,2.696471,40.69086,7654.692,372.592,338.3867,249.9218,158.756,98.6069,36.98119,245.5297,148.965,270.0128,350.196,139.2218,211.621,306.7097,171.9667,30.41552,158.5831,337.2955,374.032,304.4906,0.9363052,1.898296,2.100112,1.407961,83.99676,71.95087,14.99988,19.96398,19.62728,45.6579,0.6344967,60.53814,8.870765,31.63748,30.20163,15.03139,10056.03,86.59938,8598.59,75.42665,70.93773,12.05066,101.9972,63.43466,169.4953,33.18026,80.73505,135.9717,52.4024,58.19184,81.98826,102.3608,164.6889,162.9219,35.70424,36.4814,40.80456,45.95984,149.4932,59.32812,70.74042,134.6684,169.5032,185.7327,90.22206,124.0557,135.9306,147.3018,46.45694,47.53014,14.30007,9.049788,1.515635,14.87625,15.08576,11.30493,9.227181,9.24876,9.474161,1.602584,1.698555,1.821105,22.5867,23.73978
153,76.52701,36.03015,36.95906,12.7814,30.17799,280.2119,38.67039,195.5699,112.7743,2.709654,41.4372,7740.647,370.2604,338.4727,249.9152,158.7581,98.5859,36.98789,242.9471,149.8032,269.5038,347.7473,139.7679,210.5604,304.7592,172.9679,31.03756,158.5909,337.5096,373.727,302.7598,0.9389384,1.923458,2.128537,1.421595,83.82277,71.92816,14.9999,19.96906,19.78931,45.65149,0.6348825,60.1963,8.789081,31.46663,30.29527,15.09995,10090.47,86.69299,8608.34,83.58445,71.65207,11.93505,101.996,63.35567,169.0565,33.64253,80.57269,135.9101,52.52831,58.49128,81.8238,102.3559,164.8823,163.1266,37.18309,36.68755,40.85657,46.77526,149.6057,59.32812,70.67854,134.3794,169.0718,185.4011,90.19317,123.8636,135.8613,147.2149,46.90341,47.67767,14.30001,9.050279,1.509429,14.87273,15.0826,11.30952,9.229251,9.244572,9.475801,1.59647,1.692662,1.816416,22.58178,23.73518
153,76.43108,36.03225,36.95863,12.7206,30.61791,280.2366,38.96111,195.0022,115.1935,2.637269,43.23777,7790.097,369.9961,336.9642,249.9396,158.7877,98.60311,37.00327,242.0718,149.9811,268.4507,346.2089,139.918,210.4406,303.5103,173.0874,30.76875,158.6042,335.8548,373.2219,302.8062,0.9413548,1.963931,2.168503,1.442264,89.21136,73.6039,15.00193,20.13772,19.78868,45.59587,0.6195902,61.98642,9.190996,32.42371,30.6014,15.67936,10748.88,90.37746,9194.119,74.60889,74.36426,12.44349,102.0007,63.29236,168.0443,33.04538,80.11658,135.9597,52.25793,58.14201,81.82736,102.3715,164.0073,162.2928,36.16732,36.43238,40.44241,46.39019,148.5914,59.32812,70.593,134.7438,168.0532,184.2916,89.67757,122.9936,135.9239,147.035,45.1362,47.35181,14.30007,9.050076,1.525949,14.94669,15.16043,11.42539,9.232751,9.254841,9.481135,1.617073,1.715235,1.836496,22.58443,23.73717
153,76.66257,36.03025,36.95801,12.74585,30.30124,280.0973,39.10266,195.0027,113.2359,2.596831,43.00089,7773.6,370.013,338.0199,249.8774,158.6669,98.60782,37.00669,242.4448,149.6996,268.3217,346.5738,139.8568,210.4718,303.3153,172.7646,28.47569,158.4859,336.877,372.8773,303.2383,0.9407465,1.947153,2.150778,1.438853,88.48395,72.98679,15.00019,20.25104,19.7784,45.5813,0.6246382,61.57274,9.028281,32.14233,30.67362,15.45699,10544.18,92.69147,8996.867,58.54615,74.15345,12.23479,101.9996,63.37296,167.9955,32.69601,79.733,136.0011,52.48754,58.48532,81.53633,102.3552,164.3368,162.6018,34.06274,36.12399,40.098,45.22325,148.9823,59.32812,70.65086,134.6299,167.9817,184.3712,89.24957,122.7627,135.9723,146.935,44.1302,47.31818,14.30001,9.050096,1.512648,14.92143,15.13385,11.38394,9.230475,9.254745,9.478255,1.604052,1.701828,1.823047,22.58629,23.74051
153,76.48441,36.03489,36.95951,12.68901,30.49343,280.1552,38.98169,195.0043,115.5047,2.661079,43.00103,7780.584,369.9886,337.0155,249.8533,158.8007,98.60448,36.99467,242.8298,150.0523,269.3418,346.4718,140.0234,211.201,304.1112,173.1509,27.29949,158.6336,335.9677,373.2376,303.5906,0.9386319,1.957091,2.162058,1.440189,89.81602,73.83668,14.99793,20.33171,19.78371,45.54798,0.617048,62.01955,9.311292,32.29076,30.76042,15.8467,10866.43,92.42794,9304.104,67.06647,73.59538,12.60744,101.9991,63.46004,168.3035,32.95056,80.1627,135.9577,52.22043,58.0634,81.64217,102.3837,163.9109,162.2155,32.81151,36.06389,40.03617,44.76215,148.4862,59.32812,70.71477,135.1041,168.2976,184.4476,89.75857,122.9863,135.9415,146.9263,43.58457,47.41957,14.29999,9.049867,1.500026,14.95878,15.17299,11.44631,9.230047,9.250813,9.477344,1.593008,1.69042,1.812208,22.58465,23.73802
153,76.43952,36.02942,36.95937,12.72533,30.81924,280.8789,38.88999,195.0008,117.1459,2.676441,43.35643,7769.229,370.1698,335.5792,249.8424,158.7881,98.60332,37.006,242.3269,150.3556,270.169,346.2574,140.1507,211.6596,304.5257,173.5068,28.07758,158.6028,334.798,373.3166,302.2429,0.9380644,1.966479,2.173553,1.439932,89.86884,74.53582,15.00051,20.25649,19.85775,45.52245,0.6109377,62.27371,9.431963,32.57447,30.91215,16.08161,10899.26,89.27764,9335.264,82.85242,73.52668,12.75857,102.001,63.2813,168.1069,33.00829,80.33188,135.9321,52.19101,57.96931,81.9077,102.3788,163.5461,161.8525,34.15169,36.41665,40.43876,45.52367,148.1104,59.32812,70.61269,134.8814,168.1145,184.231,89.9727,123.078,135.9076,146.9917,44.6097,47.30256,14.3,9.050076,1.510912,14.96839,15.18287,11.45583,9.23245,9.248193,9.478555,1.604002,1.701511,1.825248,22.58385,23.73611
153,76.58916,36.03551,36.96031,13.24974,32.41763,280.1267,37.97159,195.0004,117.054,2.709484,42.76453,7723.78,372.1154,335.1873,249.8913,158.749,98.60088,37.0016,243.8888,149.9606,270.4013,347.967,139.9556,212.2999,305.8012,173.0946,27.2662,158.5641,334.2137,373.0835,303.513,0.936859,1.962733,2.168212,1.436115,90.72589,74.45387,15.00204,20.28205,19.63182,45.52053,0.6114786,62.54322,9.43364,32.63878,30.84806,16.09344,10882.11,92.45128,9301.062,62.05755,73.60495,12.7542,101.9992,63.36551,168.0082,33.01028,79.88347,136,52.53207,58.42657,81.78847,102.3808,163.6399,161.9332,32.83806,36.05206,40.10573,44.73989,148.1555,59.32812,70.65346,134.8995,167.9959,184.1694,89.46251,122.7169,135.9823,146.8631,43.17546,47.33725,14.29994,9.050108,1.491301,14.96957,15.1847,11.4476,9.230997,9.251579,9.478841,1.586025,1.684388,1.806251,22.58452,23.73815
153,76.51884,36.03328,36.95917,13.63031,33.73727,280.0212,37.49323,194.999,116.3012,2.727663,42.23732,7681.056,372.5174,335.6931,249.9013,158.7309,98.60429,37.01093,244.4521,149.7333,270.1728,348.9893,139.7369,212.5059,306.4358,172.8111,26.83677,158.5503,334.68,373.1839,302.0752,0.9362105,1.954107,2.158719,1.429281,90.5968,74.28152,14.99953,20.23647,19.62815,45.52264,0.6129511,62.54998,9.342478,32.77145,30.83547,15.93963,10774.37,90.98521,9220.57,60.25385,73.13627,12.64756,102.0017,63.32495,167.9997,32.65992,79.98325,136.0004,52.30197,58.1178,81.82769,102.3747,163.7964,162.0834,32.87009,35.82612,39.94891,44.59923,148.3705,59.32812,70.69669,135.087,167.9933,184.2236,89.53181,122.8554,135.9886,146.9905,43.3121,47.21387,14.30002,9.050083,1.512524,14.96093,15.17524,11.4275,9.23247,9.254699,9.479901,1.606159,1.704422,1.825548,22.58409,23.73697
153,76.55569,36.03474,36.95794,13.63217,36.15742,280.0244,37.40084,195.0045,115.2453,2.73787,41.5733,7663.646,372.5023,340.4015,249.9232,158.7674,98.60426,36.99491,244.5856,149.5533,270.2231,349.2708,139.6322,212.6501,306.627,172.6448,27.04425,158.5916,338.9258,373.294,303.0332,0.9359609,1.936649,2.140156,1.421199,89.30807,73.63818,14.99866,20.17562,19.69203,45.4073,0.6166621,62.02102,9.266083,32.45494,30.82408,15.65497,10462.03,90.95907,8949.891,57.63395,72.22685,12.54729,102.0002,63.46185,168.7442,32.97697,80.03979,135.9976,52.49639,58.39105,81.7701,102.382,164.1046,162.388,32.96425,35.82691,40.06647,44.55914,148.7868,59.32812,70.73998,135.3757,168.7411,184.8483,89.54478,123.0648,135.9795,146.9319,43.75536,47.45882,14.29987,9.049642,1.492523,14.93218,15.14573,11.373,9.229751,9.250914,9.476767,1.585511,1.683116,1.804471,22.58165,23.73545
153,76.38991,36.03436,36.96056,13.63767,36.1262,280.0425,37.60389,194.993,115.5558,2.749427,41.33186,7645.585,372.5236,340.7965,249.8758,158.6762,98.60329,36.90701,244.9003,149.9389,272.1013,349.7116,139.8051,213.2083,308.1514,173.1615,25.71305,158.4987,338.9342,373.4827,301.2985,0.9323945,1.933339,2.139379,1.414647,89.49159,73.12611,15.00028,19.95487,19.58912,45.3764,0.620598,61.27417,9.120907,32.54826,30.80809,15.17579,10275.01,89.64777,8704.09,76.63721,71.12789,12.33872,102.0016,63.50491,168.9941,33.0257,80.2653,136.0016,52.72796,58.84068,81.60525,102.3973,164.432,162.7553,33.11812,35.62096,39.85865,44.44834,149.1633,59.32812,70.8377,135.3005,169.0137,185.1034,89.62999,123.3863,135.9919,147.1751,45.82779,47.57359,14.30003,9.050252,1.537721,14.9071,15.1215,11.32678,9.231009,9.24443,9.474885,1.628021,1.723889,1.846793,22.59086,23.74463
153,76.34062,36.03359,36.95869,13.59114,38.98285,279.9734,37.32507,194.983,117.1494,2.736674,42.62153,7672.279,372.6663,343.2148,249.9231,158.8821,98.56121,37.0184,244.4851,150.1673,272.3165,349.5183,139.9435,213.3047,308.2661,173.4541,26.44,158.7116,340.9309,373.4987,300.5193,0.9333544,1.961037,2.168043,1.419458,91.21404,73.99516,15.00023,19.99781,19.78478,45.50554,0.6149753,61.62655,9.411077,32.72453,30.75449,15.7121,10791.28,88.14603,9172.69,89.37858,71.58212,12.7033,102.0005,63.39834,168.5386,33.02847,80.3334,135.9981,52.35482,58.33263,81.72795,102.3871,163.8465,162.1473,34.59567,36.02084,40.02633,45.51208,148.3706,59.32812,70.70526,134.9928,168.5562,184.5595,89.7814,123.1977,135.9787,147.0868,45.95057,47.46902,14.29985,9.049921,1.528243,14.95879,15.175,11.42021,9.233856,9.245763,9.479434,1.620269,1.716822,1.840016,22.58115,23.73363
153,76.48939,36.03457,36.95922,13.57337,40.23405,279.993,37.38874,195.0045,115.5882,2.780819,41.43575,7608.535,372.4228,342.7354,249.9071,158.8783,98.6139,37.03415,247.8938,149.8562,271.73,350.2466,139.7415,213.1231,308.5139,172.9789,29.5065,158.7083,340.3886,373.5547,303.945,0.9340658,1.921265,2.127126,1.405598,87.12856,73.33159,15.0006,20.28572,19.79002,45.53992,0.6211564,61.69452,9.112442,32.42422,30.7112,15.31901,10034.62,84.24939,8563.348,85.30392,71.64707,12.32923,102.0009,63.11197,168.6547,33.7493,80.24933,136.0011,52.67834,58.51669,82.17472,102.3677,164.2127,162.4763,35.75371,36.3681,41.07102,45.93083,148.9918,59.32812,70.53398,134.9417,168.6777,184.9665,89.81728,123.6477,135.9739,147.3025,45.99088,47.51801,14.29998,9.050112,1.532714,14.89579,15.10843,11.29854,9.22835,9.246216,9.473529,1.621407,1.717893,1.841479,22.58435,23.73721
153,76.64989,36.03799,36.96163,13.61523,40.63337,280.0695,37.41364,195.0033,114.7166,2.827533,40.48473,7566.824,372.3837,340.8809,249.9165,158.7886,98.60858,37.01231,247.3461,149.7137,271.9171,350.3857,139.6592,213.4373,308.556,172.9092,31.06685,158.6026,338.5709,372.6714,298.6749,0.9331571,1.904968,2.110206,1.399992,85.51897,73.26244,15.00124,20.37122,20.10758,45.24746,0.6177337,61.34527,9.065571,32.18839,30.76932,15.29922,9846.014,85.25672,8395.645,80.32784,69.71091,12.24294,101.9986,63.12163,169.5718,35.67524,80.75516,135.9488,52.46812,58.22106,82.23441,102.3659,164.5913,162.8374,38.91415,36.35901,41.09642,47.32877,149.357,59.32812,70.52834,135.4051,169.5936,185.7107,90.40775,124.3341,135.9127,147.3574,47.27446,48.12578,14.29992,9.049417,1.517387,14.88243,15.09287,11.2654,9.228863,9.242528,9.474244,1.606055,1.702379,1.826265,22.58373,23.73672
153,76.44698,36.03481,36.95948,13.6506,40.86323,279.9732,37.60981,194.9964,113.8552,2.784577,40.36092,7591.593,372.4758,340.4711,249.8788,158.6396,98.61223,37.0366,247.06,149.4909,270.9666,349.8106,139.4292,212.8168,307.6941,172.5562,28.81479,158.4544,337.8702,372.0157,298.0049,0.9332364,1.918338,2.122294,1.40725,87.58355,72.79996,14.99985,20.08864,19.58693,45.33281,0.6228657,61.29913,9.12294,32.31521,30.89888,14.97252,10016.02,87.59018,8517.372,84.97988,70.99423,12.33485,102.0007,63.54177,170.004,32.96263,80.10411,135.9661,52.53652,58.48499,81.83804,102.3793,164.5588,162.8434,34.21061,35.65714,40.27377,44.90089,149.3217,59.32812,70.84383,135.3971,170.0136,185.9518,89.44151,123.5366,135.9407,146.984,44.93853,47.58218,14.30004,9.051379,1.504726,14.88666,15.1009,11.28478,9.232936,9.25204,9.480503,1.594791,1.691561,1.81278,22.58553,23.73908
153,76.53642,36.0355,36.96055,13.63283,40.74403,279.9807,37.62014,194.9995,116.2725,2.786609,41.12923,7611.098,372.4493,340.497,249.8779,158.6753,98.6086,37.02821,248.4426,149.7313,271.3101,349.9348,139.6746,212.9679,308.0086,172.9761,30.17323,158.4862,338.2188,372.2714,301.7387,0.9343467,1.925084,2.131828,1.408537,86.91373,73.74125,14.99918,20.50784,20.00139,45.33352,0.6147675,61.82044,9.322248,32.40874,30.85087,15.2542,10209.15,85.25481,8733.109,81.89738,70.67852,12.59238,102.0021,63.31338,169.9928,33.52679,80.76231,135.9986,52.19065,57.8217,82.19236,102.3744,164.1089,162.3707,36.01273,36.23866,40.9411,46.06098,148.8528,59.32812,70.62836,135.3443,170.0224,185.8757,90.18873,124.1391,135.9624,147.3046,46.67247,47.55228,14.29989,9.049697,1.527456,14.91482,15.12655,11.32736,9.231404,9.248693,9.478181,1.616434,1.713335,1.836018,22.58486,23.73632
